Year,District,week_index,Avg_rainfall,Avg_Temperature,Avg_Humidity,Population,Elevation_m,River_Status,Area_sq_km,Sanitation_Index,Malaria_cases,AD_cases,Typhoid_cases
2025,Mohmand,43,0,21.9977,39.5671,563359,600,0,2296,0.2,285,97,169
2025,North Waziristan,43,1.6571,7.2756,52.8147,656447,1000,1,4707,0.2,118,24,13
2025,Nowshera,43,0,22.7686,55.0062,1835149,280,2,1748,0.65,482,2524,11
2025,Orakzai,43,0.0143,19.3686,40.0982,307067,1200,0,1538,0.2,13,43,0
2025,Peshawar,43,0,23.1731,53.866,5160904,330,0,1257,0.75,59,4456,1
2025,SD Tank,43,0,23.8598,48.7791,604463,,,,,13,22,0
2025,Shangla,43,0.1143,12.817,42.8301,915157,2000,2,1586,0.35,543,1212,0
2025,South Waziristan (Lower),43,0,20.3125,42.8066,820861,,,,,69,114,34
2025,South Waziristan (Upper),43,,,,0,,,,,39,55,15
2025,Swabi,43,0,20.2631,64.4381,1963296,340,2,1543,0.65,140,1174,46
2025,Swat,43,0.0143,18.0331,52.4166,2791410,980,1,5337,0.35,128,2160,2
2025,Tank,43,0,23.8598,48.7791,472690,250,0,1679,0.2,353,642,0
2025,Tor Ghar,43,0,20.4284,62.2582,206726,,,,,92,78,22
2025,Upper Kurram,43,0.4,9.1592,56.0956,748325,,,,,19,148,38
2025,Badin,44,0,27.696,53.4292,2182111,9,1,6726,0.35,3394,1925,126
2025,Dadu,44,0,24.637,51.53,1873835,40,2,19070,0.35,5480,2279,440
2025,Ghotki,44,0,25.5823,49.7984,1989892,72,1,6083,0.35,5071,945,154
2025,Hyderabad,44,0,27.7563,38.4933,2659637,20,2,993,0.75,1949,2188,50
2025,Jacobabad,44,0,26.7718,39.3295,1216179,55,0,2686,0.35,2217,706,185
2025,Jamshoro,44,0,27.2861,39.4375,1200463,33,2,11204,0.35,5379,1620,87
2025,Kamber,44,0,27.1973,37.1901,1621170,50,0,5599,0.2,4929,1608,207
2025,Central,44,0,28.8562,34.4416,3591719,10,0,69,0.95,50,1817,50
2025,East,44,0,28.7036,34.482,3514347,10,0,165,0.95,73,193,1
2025,Keamari,44,0,29.04,36.1155,2215961,2,0,559,0.2,16,545,1
2025,Korangi,44,0,29.3237,33.5777,2970331,8,0,95,0.2,184,389,0
2025,Malir,44,0,28.4526,35.2541,2428732,20,0,2268,0.75,89,1002,38
2025,South,44,0,26.9542,38.0833,2166395,4,0,122,0.95,14,93,0
2025,West,44,0,28.4233,37.2768,4732945,15,0,929,0.75,266,822,67
2025,Kashmore,44,0,25.2608,50.621,1316520,60,2,2592,0.35,1954,227,143
2025,Khairpur,44,0,26.8605,40.7915,2908676,53,2,15910,0.5,8017,2783,236
2025,Larkana,44,0,27.7205,35.508,1842403,48,2,1906,0.5,6765,1510,49
2025,Matiari,44,0,27.1954,40.1647,930873,25,2,1417,0.2,4199,1404,67
2025,Mirpurkhas,44,0,28.1482,39.0774,1820642,16,0,2925,0.5,3957,1989,138
2025,Naushero Feroze,44,0,25.7474,44.9799,1948788,38,2,2945,0.2,1890,1307,189
2025,Sanghar,44,0,26.0614,53.5699,2486760,16,1,10608,0.2,6347,1812,229
2025,Shaheed Benazirabad,44,0,26.2462,43.0335,1949997,30,2,4502,0.5,3516,1524,122
2025,Shikarpur,44,0,27.4891,37.1048,1488188,52,1,2512,0.35,3569,1127,173
2025,Sujawal,44,0,27.9137,42.7132,945380,,,,,1443,1497,66
2025,Sukkur,44,0,26.208,45.682,1798882,65,2,5165,0.75,3699,1224,133
2025,Tando Allahyar,44,0,27.2173,42.925,1011871,18,0,2343,0.2,3086,890,34
2025,Tando Muhammad Khan,44,0,28.4957,38.6266,818443,14,2,1733,0.2,1330,907,87
2025,Tharparkar,44,0.0143,27.5478,58.3566,1994728,56,0,19638,0.35,2880,1483,1
2025,Thatta,44,0,27.0605,43.8442,1184747,10,2,17355,0.35,2061,1391,94
2025,Umerkot,44,0,27.6366,52.8407,1297177,12,0,5608,0.35,2471,1309,0
2025,Barkhan,44,0,21.992,40.1352,206726,1100,0,3514,0.2,80,87,25
2025,Chagai,44,0,22.9586,17.9763,273217,919,0,44748,0.2,63,186,0
2025,Dera Bugti,44,0,23.766,45.15,378394,250,0,10160,0.2,45,31,0
2025,Gwadar,44,0,27.5274,74.0591,317947,12,0,12637,0.35,175,302,3
2025,Harnai,44,,,,0,,,,,84,189,0
2025,Hub,44,0,26.7645,39.8742,461810,,,,,151,102,0
2025,Jaffarabad,44,,,,621388,55,1,1643,0.2,988,563,61
2025,Jhal Magsi,44,,,,180130,60,0,3615,0.2,154,143,0
2025,Kachhi (Bolan),44,0,22.9727,27.9695,417079,,,,,323,250,0
2025,Kalat,44,0,14.8622,24.9297,498077,2000,0,7654,0.2,0,0,0
2025,Kech (Turbat),44,,,,1098914,,,,,810,548,0
2025,Kharan,44,0,23.9297,18.3368,188592,700,0,14958,0.2,50,209,0
2025,Khuzdar,44,0,19.8868,29.9442,969559,1237,0,35380,0.2,57,99,0
2025,Killa Abdullah,44,0,19.3549,18.0109,915157,1500,0,3553,0.2,18,198,8
2025,Killa Saifullah,44,0,17.871,23.2788,413453,1500,0,6831,0.2,229,346,0
2025,Kohlu,44,0,20.4338,40.8486,258710,1000,0,7610,0.2,36,37,0
2025,Lasbella,44,0,26.3788,39.7943,697550,,,,,725,352,10
2025,Loralai,44,0,18.7365,28.9955,479944,1400,0,3785,0.2,50,226,3
2025,Mastung,44,0,15.8423,28.912,321574,1700,0,3308,0.2,53,131,0
2025,MusaKhel,44,0,18.5737,39.0784,201891,,,,,217,94,0
2025,Naseerabad,44,0,27.3947,36.9316,592374,,,,,178,335,56
2025,Nushki,44,0,21.6047,20.5828,0,900,0,5797,0.2,1,157,0
2025,Panjgur,44,0,22.8597,23.0617,382021,900,0,16891,0.2,90,56,0
2025,Pishin,44,0,16.3825,23.947,889769,1550,0,6218,0.2,30,241,6
2025,Quetta,44,0,16.4272,27.3567,2751515,1680,0,3447,0.75,27,450,0
2025,Sibi,44,0,25.1328,35.7952,163205,130,0,7121,0.2,270,373,0
2025,Sohbat pur,44,0,27.0384,38.2798,241785,,,,,191,246,1
2025,Surab,44,0,14.9669,28.4471,0,,,,,0,26,0
2025,Usta Muhammad,44,0,25.9005,42.3188,314321,,,,,201,660,24
2025,Zhob,44,0,18.1247,35.0714,374767,1400,0,20297,0.2,18,79,0
2025,Ziarat,44,,,,0,2400,0,3301,0.2,44,85,32
2025,Abbottabad,44,0,17.7554,46.4147,1611498,1256,0,1967,0.75,2,717,11
2025,Bajaur,44,0,16.5134,37.331,1321356,900,0,1290,0.2,300,769,12
2025,Bannu,44,0,22.0532,56.506,1410816,312,1,1227,0.2,1168,881,94
2025,Battagram,44,0,15.7228,54.9952,575449,1036,0,1301,0.2,70,224,0
2025,Buner,44,0,18.4229,57.9444,1084406,700,0,1865,0.35,247,197,4
2025,Charsadda,44,0,19.2614,76.8036,1953624,300,2,996,0.2,462,1796,108
2025,Chitral Lower,44,0.2,14.3714,38.3383,336081,1500,1,6458,0.35,18,578,9
2025,Chitral Upper,44,0.2,14.3714,38.3383,204308,2500,1,8392,0.2,1,85,16
2025,D.I. Khan,44,0,22.874,69.2123,2050338,,,,,871,1919,0
2025,Dir Lower,44,0,21.1845,66.4026,1734809,800,1,1583,0.35,121,1549,27
2025,Dir Upper,44,0,13.1024,47.3317,1143644,1200,1,3699,0.35,26,873,8
2025,Hangu,44,0,19.8803,45.6534,627433,900,0,1097,0.2,158,189,1
2025,Haripur,44,0,18.5342,62.272,1212553,605,2,1725,0.65,19,1014,35
2025,Karak,44,0.0286,22.3673,53.0566,853502,500,0,3372,0.2,357,441,5
2025,Khyber,44,0,19.3073,45.3612,1193210,1000,0,2576,0.2,555,399,55
2025,Kohat,44,0,22.3465,51.8878,1200463,500,0,2545,0.65,289,517,11
2025,Kohistan Lower,44,0,-2.6611,54.6955,244203,1500,2,1200,0.2,9,87,0
2025,Kohistan Upper,44,0,-2.6611,54.6955,369931,2500,2,4000,0.2,30,350,3
2025,Kolai Palas,44,0,-2.6611,54.6955,331246,,,,,1,70,1
2025,L & C Kurram,44,0.2429,8.5696,56.5058,604463,,,,,19,42,9
2025,Lakki Marwat,44,0,21.5808,66.9198,1059019,250,1,3164,0.2,643,690,10
2025,Malakand,44,0,21.0132,43.5717,870427,700,1,952,0.2,52,608,7
2025,Mansehra,44,0,15.8633,55.5299,1881089,1000,0,4579,0.2,4,728,1
2025,Mardan,44,0,18.6719,75.0244,2868781,300,0,1632,0.65,158,1175,50
2025,Mohmand,44,0,21.0132,43.5717,563359,600,0,2296,0.2,248,99,2
2025,North Waziristan,44,0.5286,7.5032,45.8613,656447,1000,1,4707,0.2,121,96,25
2025,Nowshera,44,0,21.243,66.414,1835149,280,2,1748,0.65,367,2360,23
2025,Orakzai,44,0.0286,18.5635,46.6869,307067,1200,0,1538,0.2,17,88,0
2025,Peshawar,44,0,21.9183,55.2657,5160904,330,0,1257,0.75,81,4929,43
2025,Shangla,44,0.1143,12.7211,41.3931,915157,2000,2,1586,0.35,534,784,18
2025,South Waziristan (Lower),44,0,19.4024,42.1575,820861,,,,,71,75,22
2025,South Waziristan (Upper),44,,,,0,,,,,18,41,1
2025,Swabi,44,0,19.0182,68.6626,1963296,340,2,1543,0.65,133,939,40
2025,Swat,44,0,17.1373,52.614,2791410,980,1,5337,0.35,100,1993,56
2025,Tank,44,0,22.1809,56.2612,472690,250,0,1679,0.2,313,646,0
2025,Tor Ghar,44,0,18.8793,65.4055,206726,,,,,90,89,0
2025,Upper Kurram,44,0.2429,8.5696,56.5058,748325,,,,,23,184,15
